Subject,Course ,CRN,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor,Year,Term,Course Subject,Course Number,Course Section,Sched Type,A Range,B Range,C Range,D Range,Course,Section
AE,,39827,Advanced Orbital Mechanics,16,3,0,0,1,0,0,1,0,0,0,0,0,0,3.86,"Woollands, Robyn M",2021,SPRING,,,,OLC,,,,,502,A
AFRO,,46379,Intro to African American St,36,19,6,5,1,3,0,0,2,0,0,0,4,0,3.59,"McMillion, Desiree Y",2021,SPRING,,,,ONL,,,,,100,AD3
AFRO,,45869,"Black America, 1619-Present",0,7,6,4,5,0,4,0,0,0,0,0,2,0,3.13,"McDuffie, Erik S",2021,SPRING,,,,OD,,,,,101,AD2
AFRO,,45872,"Black America, 1619-Present",0,6,11,6,2,1,0,0,0,2,0,0,0,0,3.42,"McDuffie, Erik S",2021,SPRING,,,,OD,,,,,101,AD3
AFRO,,44761,Black Women in the Diaspora,2,1,4,0,4,2,1,0,1,0,0,2,4,0,2.35,"Flynn, Karen",2021,SPRING,,,,ONL,,,,,103,A
AFRO,,61994,Black Literature in America,1,7,7,1,2,2,0,0,4,0,0,0,1,0,3.16,"Hunt, Irvin J",2021,SPRING,,,,ONL,,,,,105,IH
AFRO,,65553,African American Music,0,32,20,14,7,12,4,10,2,6,2,1,6,0,2.97,"Meyers, John P",2021,SPRING,,,,OLC,,,,,132,AFR
AFRO,,39646,Race and Food Security,17,10,3,2,0,0,0,0,0,0,0,0,0,0,3.93,"Smith, Bobby J",2021,SPRING,,,,OLC,,,,,224,1
AFRO,,70808,Hip Hop Music: History&Culture,0,26,3,1,0,0,0,0,0,0,0,0,0,0,3.94,"Meyers, John P",2021,SPRING,,,,ONL,,,,,228,JPM
AFRO,,48084,Pan Africanism,0,6,8,3,2,2,1,0,0,0,0,0,0,0,3.5,"Bowen, Merle L",2021,SPRING,,,,ONL,,,,,243,A
AFRO,,69407,Intro to the African Diaspora,0,2,9,4,4,1,0,3,1,0,2,0,0,0,3.03,"McDuffie, Erik S",2021,SPRING,,,,ONL,,,,,261,A
AFST,,47157,Intro to Mod African Lit,0,11,8,5,3,2,0,2,0,0,0,0,3,0,3.19,"Basu, Manisha",2021,SPRING,,,,ONL,,,,,210,P
AGCM,,64899,Ag & Env Photography,0,8,5,3,0,4,0,1,1,0,0,1,2,0,3.01,"Cupps-Miller, Heather A",2021,SPRING,,,,LBD,,,,,230,A
AGCM,,29901,Public Information Campaigns,0,3,14,7,6,0,0,0,0,0,0,0,0,0,3.49,"Roberts, Owen A",2021,SPRING,,,,ONL,,,,,320,A
AIS,,70530,Intro to Amer Indian Studies,0,19,4,0,1,0,1,1,0,0,0,0,0,0,3.77,"Larkin-Gilmore, Juliet C",2021,SPRING,,,,ONL,,,,,101,JLG
AIS,,69198,Intro to Amer Indian Studies,6,18,0,2,2,0,0,1,0,0,1,0,0,0,3.72,"Marshall, Lindsay",2021,SPRING,,,,ONL,,,,,101,LM
AIS,,65548,Intro to American Indian Lit,2,4,0,3,6,1,0,1,2,0,2,0,2,0,2.7,"Rymhs, Deena M",2021,SPRING,,,,ONL,,,,,265,A
AIS,,67574,Indigenous Thinkers,8,5,9,2,0,0,0,0,0,0,0,0,0,0,3.82,"Maldonado, Korinta",2021,SPRING,,,,ONL,,,,,285,A
ALEC,,72392,Volunteer Management,16,5,2,1,2,0,0,0,0,1,0,0,0,0,3.78,"Taylor, Amanda D",2021,SPRING,,,,ONL,,,,,540,A
ANSC,,29911,Intro to Animal Sciences,3,26,2,1,11,0,0,2,0,0,0,0,0,0,3.64,"Harsh, Bailey N",2021,SPRING,,,,OLB,,,,,100,AB1
ANSC,,54701,Contemporary Animal Issues,54,93,0,0,21,0,0,7,0,0,3,0,0,0,3.75,"Dilger, Anna C",2021,SPRING,,,,OLC,,,,,101,AL1
ANSC,,29920,Working With Farm Animals,0,56,0,0,2,0,0,0,0,0,0,0,0,0,3.97,"Parsons, Carl M",2021,SPRING,,,,ONL,,,,,103,AL1
ANSC,,29921,World Animal Resources,40,25,6,0,5,1,2,1,2,1,1,1,2,0,3.59,"Parsons, Carl M",2021,SPRING,,,,ONL,,,,,205,AA
ANSC,,39502,Science of Pets and Their Care,8,5,2,5,3,1,2,1,2,0,1,0,2,0,3.08,"Frey, Katherine L",2021,SPRING,,,,ONL,,,,,207,AN1
ANSC,,50326,Science of Pets and Their Care,6,6,0,2,3,0,1,1,0,0,0,0,4,0,2.96,"Au, Wesley",2021,SPRING,,,,ONL,,,,,207,AN2
ANSC,,50316,Science of Pets and Their Care,6,11,2,0,3,0,1,2,0,1,0,0,1,0,3.41,"Au, Wesley",2021,SPRING,,,,ONL,,,,,207,AN3
ANSC,,50323,Science of Pets and Their Care,15,9,0,0,1,1,0,1,0,0,0,1,1,0,3.6,"Au, Wesley",2021,SPRING,,,,ONL,,,,,207,AN4
ANSC,,69277,Science of Pets and Their Care,2,5,2,4,3,2,0,3,2,1,0,2,3,0,2.59,"Frey, Katherine L",2021,SPRING,,,,ONL,,,,,207,ANA
ANSC,,70873,Grilling and BBQ Science,38,28,0,4,3,0,1,0,0,0,1,0,5,0,3.62,"Klehm, Brandon J",2021,SPRING,,,,ONL,,,,,210,OL1
ANSC,,54349,Animal Nutrition,0,92,0,24,33,0,8,7,0,4,2,0,4,0,3.37,"Dilger, Ryan N",2021,SPRING,,,,OLC,,,,,223,A
ANSC,,54350,Animal Reproduction and Growth,12,24,17,20,29,22,8,13,6,4,7,3,5,0,2.87,"Miller, David J",2021,SPRING,,,,OLC,,,,,224,AL1
ANSC,,50315,Companion Animals in Society,79,156,30,11,21,13,12,8,4,7,6,4,20,0,3.38,"Richardson, Sarah D",2021,SPRING,,,,OLC,,,,,250,A
ANSC,,29959,Undergraduate Seminar,0,47,0,0,19,1,0,4,1,0,6,0,0,0,3.38,"Jones-Hamlow, Katelyn A",2021,SPRING,,,,OLC,,,,,298,A
ANSC,,29925,Human Animal Interactions,27,26,8,2,2,2,3,1,0,0,0,1,1,0,3.69,"Richardson, Sarah D",2021,SPRING,,,,OLC,,,,,305,A
ANSC,,59971,Behavior of Domestic Animals,2,24,7,5,12,2,0,7,1,0,3,0,1,0,3.22,"Kukekova, Anna V",2021,SPRING,,,,ONL,,,,,363,A
ANSC,,59762,Companion Animal Policy,12,13,7,7,5,4,3,0,3,2,1,1,4,0,3.08,"Fischer-Brown, Amy E",2021,SPRING,,,,ONL,,,,,370,AL1
ANSC,,51162,Zoo Animal Conservation Sci,60,58,17,5,13,1,4,4,0,0,1,0,1,0,3.73,"Roca, Alfred L",2021,SPRING,,,,ONL,,,,,406,A
ANSC,,57951,Animal Shelter Management,0,9,6,5,8,5,1,2,0,1,1,0,0,0,3.18,"Fischer-Brown, Amy E",2021,SPRING,,,,ONL,,,,,407,1
ANSC,,29979,Meat Science,0,17,0,0,6,0,0,1,0,0,0,0,0,0,3.67,"Harsh, Bailey N",2021,SPRING,,,,ONL,,,,,409,A
ANSC,,29976,Lactation Biology,0,27,0,3,4,0,0,1,1,1,0,0,0,0,3.65,"Drackley, James K",2021,SPRING,,,,ONL,,,,,438,A
ANSC,,61557,Population Genetics,2,15,0,2,2,1,2,3,1,0,0,0,2,0,3.24,"Roca, Alfred L",2021,SPRING,,,,ONL,,,,,446,A
ANSC,,39603,Comparative Immunobiology,0,6,0,0,15,0,0,2,0,0,6,0,5,0,2.32,"Steelman, Andrew J",2021,SPRING,,,,ONL,,,,,450,A
ANSC,,56799,Integrating Animal Sciences,7,33,8,3,5,0,0,0,0,0,1,0,0,0,3.78,"Schneider, Alicia M",2021,SPRING,,,,OLC,,,,,498,AL1
ANSC,,29990,Protein and Energy Nutrition,2,4,5,3,3,4,1,1,0,1,1,0,2,0,2.91,"Stein, Hans-Henrik",2021,SPRING,,,,OLC,,,,,520,A
ANSC,,68597,Adv Companion Animal Nutrition,0,27,0,0,4,0,0,0,0,0,0,0,0,0,3.87,"Swanson, Kelly S",2021,SPRING,,,,ONL,,,,,526,A
ANTH,,54598,Introduction to Anthropology,66,32,59,23,27,22,21,14,14,14,4,6,64,0,2.6,"Ritchison, Brandon T",2021,SPRING,,,,OLC,,,,,101,1
ANTH,,53633,Human Origins and Culture,7,13,18,15,16,3,3,3,2,1,0,0,0,0,3.33,"Polk, John D",2021,SPRING,,,,OLC,,,,,102,BD2
ANTH,,54206,Anthro in a Changing World,387,135,47,23,15,10,6,9,5,2,6,1,15,0,3.72,"Martin, Jeffrey T",2021,SPRING,,,,ONL,,,,,103,ONL
ANTH,,71179,World Archaeology,13,15,2,2,4,0,1,1,0,0,0,0,0,0,3.75,"Bishop, Katelyn J",2021,SPRING,,,,OLC,,,,,105,1
ANTH,,43560,Hist Arch Americas,11,57,7,1,5,6,1,0,0,1,1,0,3,0,3.62,"Arjona, Jamie M",2021,SPRING,,,,OLC,,,,,106,1
ANTH,,43641,Race & Contemporary Issues,8,14,3,0,0,0,0,1,0,0,0,0,0,0,3.89,"Rosas, Gilberto",2021,SPRING,,,,OLC,,,,,160,1
ANTH,,46439,The Archaeology of Death,155,89,8,11,13,1,2,1,2,0,4,0,0,0,3.84,"Silverman, Helaine I",2021,SPRING,,,,OLC,,,,,180,AL
ANTH,,40158,Latin American Cultures,11,7,1,0,1,1,1,0,0,1,0,0,0,0,3.7,"Maldonado, Korinta",2021,SPRING,,,,OLC,,,,,182,AL1
ANTH,,30047,Sociocultural Anthropology,2,4,5,3,2,0,0,2,2,1,0,1,3,0,2.71,"Orta, Andrew",2021,SPRING,,,,OD,,,,,230,ADC
ANTH,,70382,Forensic Science,83,268,34,42,39,15,15,21,5,10,4,2,35,0,3.37,"Hughes, Cris E",2021,SPRING,,,,ONL,,,,,246,OL2
ANTH,,63359,Forensic Science,0,473,20,24,25,6,8,6,5,1,2,3,5,0,3.77,"Hughes, Cris E",2021,SPRING,,,,ONL,,,,,246,ONL
ANTH,,43609,Evolution and Human Disease,0,17,0,3,3,0,0,1,0,0,1,1,0,0,3.49,"Sgheiza, Valerie",2021,SPRING,,,,OLC,,,,,249,1
ANTH,,71991,Images of the Other,2,6,13,10,1,1,0,3,2,0,1,0,0,0,3.31,"Dominguez, Virginia R",2021,SPRING,,,,OLC,,,,,268,L1
ANTH,,46498,Museum Theory and Practice,19,6,1,1,2,0,1,0,0,0,1,0,2,0,3.53,"Frankenberg, Susan R",2021,SPRING,,,,OLC,,,,,462,1U
ARAB,,52738,Lang&Culture of Arab World,9,5,4,0,1,1,2,1,1,2,2,3,9,0,2.28,"Saadah, Eman",2021,SPRING,,,,ONL,,,,,150,A
ARCH,,67071,Drawing and Modeling,62,30,19,11,11,4,0,3,1,0,2,0,2,0,3.64,"Brakke, Aaron P",2021,SPRING,,,,OLC,,,,,172,AL1
ARCH,,67165,Structural Fundamentals,9,18,11,6,17,5,3,4,2,5,3,0,11,0,2.77,"Aminmansour, Abbas",2021,SPRING,,,,OLC,,,,,232,AL1
ARCH,,68735,Representation,12,33,10,8,12,1,2,2,2,0,1,0,8,0,3.24,"Yi, Yun Kyu",2021,SPRING,,,,OLC,,,,,274,AL1
ARCH,,51478,Rome: City of Visible History,3,3,6,2,4,3,2,0,0,0,0,0,0,0,3.36,"Grossman, Heather E",2021,SPRING,,,,OLC,,,,,407,A
ARCH,,39951,Architecture of the U.S.,2,6,8,7,4,2,0,2,0,0,2,0,1,0,3.18,"Johnson, Tait R",2021,SPRING,,,,OLC,,,,,416,M
ARCH,,70112,Struct Sys and Const Methods,10,17,19,11,8,8,6,3,2,1,1,1,0,0,3.29,"Krishnan, Sudarshan",2021,SPRING,,,,OLC,,,,,435,AL1
ARCH,,64134,Architectural Practice,10,22,18,10,2,1,0,0,0,0,0,0,0,0,3.75,"Deutsch, Randall",2021,SPRING,,,,ONL,,,,,501,ONL
ARCH,,67176,Arch History 1850-Present,7,11,10,10,4,3,1,3,1,0,0,0,0,0,3.44,"Bross, Benjamin A",2021,SPRING,,,,OLC,,,,,517,AL
ARCH,,69216,Design & Construction Futures,14,24,3,1,1,0,1,1,0,0,0,0,0,0,3.86,"Johnson, Tait R",2021,SPRING,,,,ONL,,,,,593,539
ART,,62245,Design Thinking,20,17,0,0,0,1,1,1,1,0,0,0,0,0,3.82,"Anderson, Noel",2021,SPRING,,,,OLB,,,,,310,A
ARTD,,58751,Chado (The Way of Tea),9,14,4,6,0,1,0,0,1,0,1,0,0,0,3.67,"Gunji-Ballsrud, Jennifer",2021,SPRING,,,,ONL,,,,,209,ONL
ARTD,,65186,Interaction Design Foundation,16,5,1,1,1,0,0,0,0,0,0,0,0,0,3.92,"Mercer, Lisa",2021,SPRING,,,,OLB,,,,,218,GD1
ARTD,,65187,Interaction Design Foundation,20,2,0,2,0,0,0,0,1,0,0,0,0,0,3.85,"Mercer, Lisa",2021,SPRING,,,,OLB,,,,,218,GD2
ARTD,,72143,Interaction Design Foundation,1,3,4,3,2,3,0,0,1,0,0,0,5,0,2.56,"Alvarez, Guido",2021,SPRING,,,,OLB,,,,,218,GD3
ARTD,,64011,Exploring Anime,7,12,2,2,0,0,0,0,1,0,0,0,0,0,3.82,"Stirek, Lindsey L",2021,SPRING,,,,OLB,,,,,299,JH1
ARTD,,57308,Queer Manga,0,17,2,0,2,0,1,1,0,0,1,0,0,0,3.61,"Stirek, Lindsey L",2021,SPRING,,,,OLB,,,,,299,JH2
ARTD,,46831,Illustration,17,2,1,0,1,0,0,1,0,0,0,0,0,0,3.85,"Robinson, Stacey",2021,SPRING,,,,OLB,,,,,299,SR
ARTD,,51827,Sustainability & Manufacturing,38,10,5,0,2,0,1,0,0,0,0,0,2,0,3.77,"Fugler, Jessica",2021,SPRING,,,,OLC,,,,,326,1
ARTD,,70428,Advanced Interaction Design,10,3,0,1,1,0,1,1,1,0,1,1,1,0,3.14,"Ruecker, Stanley",2021,SPRING,,,,OLB,,,,,418,1
ARTD,,70429,Advanced Interaction Design,9,2,1,2,1,1,1,1,2,1,0,0,0,0,3.29,"Ruecker, Stanley",2021,SPRING,,,,OLB,,,,,418,2
ARTD,,70430,Advanced Interaction Design,9,4,2,2,1,0,2,0,1,0,0,0,1,0,3.42,"Ruecker, Stanley",2021,SPRING,,,,OLB,,,,,418,3
ARTD,,61984,Professional Design Practice,31,8,2,4,0,3,1,1,1,1,0,1,1,0,3.57,"Kendall, James W",2021,SPRING,,,,OLC,,,,,448,A
ARTD,,65474,Graphic Design Capstone,2,13,4,1,1,1,0,0,1,0,0,0,0,0,3.71,"Anderson, Noel",2021,SPRING,,,,OLB,,,,,471,GD2
ARTE,,68870,"Art, Design, and Society",90,12,16,9,15,4,3,5,2,1,3,1,10,0,3.38,"Lucero, Jorge",2021,SPRING,,,,OLC,,,,,101,1
ARTH,,63628,Design History Survey,10,91,23,11,18,6,2,4,1,0,2,1,3,0,3.56,"Weissman, Terri",2021,SPRING,,,,OLC,,,,,211,A
ARTH,,53014,Art and Power in 17th c Europe,1,7,9,4,3,5,1,2,0,0,0,0,1,0,3.24,"Rosenthal, Lisa",2021,SPRING,,,,OLC,,,,,235,LR
ARTH,,65135,Art Since 1940,2,9,12,9,5,2,0,1,0,0,3,0,1,0,3.26,"Romberg, Kristin",2021,SPRING,,,,OLC,,,,,242,KR
ARTH,,71886,Contemporary Art,0,5,6,12,11,6,0,2,1,0,0,0,0,0,3.18,"Reitz, Erin E",2021,SPRING,,,,OLC,,,,,361,ER
ARTH,,39090,Word and Image in Chinese Art,2,10,3,2,2,5,1,3,0,0,0,0,2,0,3.11,"Burkus-Chasson, Anne",2021,SPRING,,,,OLC,,,,,403,G
ARTS,,72282,Introduction to Fashion,19,9,0,1,2,0,0,1,0,0,0,0,0,0,3.85,"Becker, Susan E",2021,SPRING,,,,ONL,,,,,220,1
ASRM,,68699,Theory of Interest,4,7,9,3,8,2,0,1,1,1,0,1,0,0,3.3,"Cole, Paa Kow",2021,SPRING,,,,ONL,,,,,210,M1
ASRM,,68700,Lin Algebra & Financial Apps,0,24,6,2,1,4,0,2,0,0,0,0,2,0,3.47,"Rosenblatt, Joseph M",2021,SPRING,,,,ONL,,,,,406,T1
ASRM,,68701,Stoch Proc for Fin & Insurance,19,25,5,4,8,2,5,6,2,2,0,2,0,0,3.37,"Freiji, Claudia G",2021,SPRING,,,,ONL,,,,,409,C13
ASRM,,68702,Investments and Fin Markets,37,2,2,1,3,1,1,2,0,1,2,1,0,0,3.57,"Chong, Wing Fung",2021,SPRING,,,,ONL,,,,,410,M13
ASRM,,68703,Loss Models,17,9,8,5,1,4,2,1,0,0,0,0,0,0,3.62,"Cole, Paa Kow",2021,SPRING,,,,ONL,,,,,461,G1
ASRM,,68705,Life Contingencies II,11,6,3,2,1,6,4,1,1,0,0,0,0,0,3.36,"Cole, Paa Kow",2021,SPRING,,,,ONL,,,,,472,G13
ASTR,,57339,Introduction to Astronomy,33,47,28,20,14,4,10,5,2,0,3,0,3,0,3.44,"Winans, Amanda",2021,SPRING,,,,ONL,,,,,100,A
ASTR,,57338,Introduction to Astronomy,23,47,26,12,29,9,9,4,5,6,8,13,31,0,2.65,"Winans, Amanda",2021,SPRING,,,,ONL,,,,,100,B
ASTR,,30832,Solar System and Worlds Beyond,51,32,23,12,15,4,8,5,2,1,2,0,13,0,3.26,"Winans, Amanda",2021,SPRING,,,,OLC,,,,,121,AL1
ASTR,,30845,Stars and Galaxies,55,51,13,11,19,3,8,4,4,1,1,0,10,0,3.38,"Dunne, Bryan C",2021,SPRING,,,,OLC,,,,,122,AL1
ASTR,,54508,Killer Skies: Astro-Disasters,66,24,5,4,6,3,1,2,0,3,1,2,6,0,3.5,"Dunne, Bryan C",2021,SPRING,,,,OLC,,,,,150,KS
ASTR,,30855,Introduction to Astrophysics,17,27,4,1,4,0,2,3,1,0,3,1,8,0,3.13,"Kemball, Athol J",2021,SPRING,,,,OLC,,,,,210,1
ASTR,,68851,Computing in Astronomy,0,24,3,1,4,1,0,3,0,0,3,0,3,0,3.19,"Ricker, Paul M",2021,SPRING,,,,OLC,,,,,310,1
ASTR,,63575,Extraterrestrial Life,30,102,29,16,7,3,0,2,0,0,0,0,5,0,3.72,"Liu, Xin",2021,SPRING,,,,ONL,,,,,330,ONL
ASTR,,39316,Planetary Systems,7,9,6,2,3,0,5,3,2,1,1,1,1,0,3.07,"Wong, Tony",2021,SPRING,,,,OLC,,,,,405,1
ASTR,,43741,Astronomical Techniques,7,6,1,3,2,3,0,0,0,0,2,0,0,0,3.4,"Shen, Yue",2021,SPRING,,,,OLC,,,,,414,AT
ATMS,,39350,Introduction to Meteorology,9,29,13,19,37,10,6,16,0,3,4,0,12,0,2.88,"Frame, Jeffrey",2021,SPRING,,,,OLC,,,,,100,AL2
ATMS,,39412,Severe and Hazardous Weather,61,233,36,34,80,16,8,15,3,7,3,0,12,0,3.48,"Choate, Jessica J",2021,SPRING,,,,OLC,,,,,120,A
ATMS,,30894,Climate and Global Change,3,13,12,9,7,2,6,1,6,1,5,3,7,0,2.65,"Hence, Deanna",2021,SPRING,,,,OLC,,,,,140,A
ATMS,,51095,Cloud Physics,0,7,6,0,2,0,0,4,1,0,0,0,1,0,3.13,"Lasher-Trapp, Sonia",2021,SPRING,,,,LEC,,,,,306,A
ATMS,,71708,Data Science for Geosciences,14,4,0,3,0,0,0,0,0,0,0,0,0,0,3.9,"Klees, Alicia M",2021,SPRING,,,,ONL,,,,,517,AK
BADM,,71034,Business Analytics I,1,44,29,17,21,8,7,15,3,1,3,0,3,0,3.18,"Larson, Eric",2021,SPRING,,,,OLC,,,,,210,CL
BADM,,68637,Business Analytics I,0,80,19,8,28,7,9,9,7,0,4,2,5,0,3.23,"Larson, Eric",2021,SPRING,,,,OLC,,,,,210,DL
BADM,,68638,Business Analytics II,1,30,6,4,1,0,1,2,0,0,0,0,0,0,3.75,"Virudachalam, Vanitha",2021,SPRING,,,,ONL,,,,,211,A
BADM,,68639,Business Analytics II,3,21,7,2,5,2,2,0,1,0,0,0,0,0,3.61,"Virudachalam, Vanitha",2021,SPRING,,,,ONL,,,,,211,B
BADM,,70075,Business Analytics II,1,31,5,1,3,1,0,0,0,0,0,0,1,0,3.75,"Virudachalam, Vanitha",2021,SPRING,,,,ONL,,,,,211,C
BADM,,70076,Business Analytics II,0,36,5,1,0,0,0,0,0,1,0,0,0,0,3.88,"Ahsen, Mehmet E",2021,SPRING,,,,ONL,,,,,211,D
BADM,,70077,Business Analytics II,0,36,5,1,1,0,1,0,1,0,0,0,0,0,3.84,"Ahsen, Mehmet E",2021,SPRING,,,,ONL,,,,,211,E
BADM,,70078,Business Analytics II,0,32,4,4,3,1,0,0,0,1,0,0,0,0,3.76,"Ahsen, Mehmet E",2021,SPRING,,,,ONL,,,,,211,F
BADM,,70082,Business Analytics II,0,20,7,7,2,3,1,0,3,0,0,0,0,0,3.5,"Guggenheim, David R",2021,SPRING,,,,ONL,,,,,211,J
BADM,,70084,Business Analytics II,0,18,7,9,4,0,2,1,1,2,0,1,0,0,3.36,"Sachdev, Vishal",2021,SPRING,,,,ONL,,,,,211,L
BADM,,70085,Business Analytics II,0,16,12,5,4,4,1,0,0,1,0,0,0,0,3.51,"Sachdev, Vishal",2021,SPRING,,,,ONL,,,,,211,M
BADM,,70086,Business Analytics II,0,18,7,3,6,1,1,2,4,0,0,0,0,0,3.37,"Guggenheim, David R",2021,SPRING,,,,ONL,,,,,211,N
BADM,,70088,Operations Management,22,15,1,1,1,0,0,0,0,0,0,0,0,0,3.95,"Kwon, Hyok-Jon D",2021,SPRING,,,,ONL,,,,,275,I
BADM,,71692,Operations Management,14,17,4,1,1,0,2,0,0,0,0,0,0,0,3.84,"Kwon, Hyok-Jon D",2021,SPRING,,,,ONL,,,,,275,J
BADM,,71697,Operations Management,11,18,6,0,0,2,0,1,0,0,0,0,0,0,3.83,"Anand, Gopesh J",2021,SPRING,,,,ONL,,,,,275,K
BADM,,71700,Operations Management,7,33,9,1,1,0,0,0,0,0,0,0,0,0,3.91,"Wang, Yixin",2021,SPRING,,,,ONL,,,,,275,L
BADM,,71694,Operations Management,10,8,1,1,0,0,0,1,1,1,0,0,0,0,3.65,"Han, Rongqing",2021,SPRING,,,,ONL,,,,,275,N
BADM,,71695,Operations Management,18,24,5,4,0,0,1,0,0,0,0,0,0,0,3.88,"Han, Rongqing",2021,SPRING,,,,ONL,,,,,275,O
BADM,,71696,Operations Management,18,18,6,3,0,0,0,0,0,1,0,0,0,0,3.86,"Baddam, Swathi Reddy",2021,SPRING,,,,LCD,,,,,275,P
BADM,,30956,The Legal Environment of Bus,31,77,42,14,14,7,3,2,2,1,0,1,1,0,3.64,"Warnick, Emerson T",2021,SPRING,,,,OLC,,,,,300,1
BADM,,40037,The Legal Environment of Bus,116,42,13,15,3,1,1,2,1,0,1,0,4,0,3.77,"Wright, Margaret",2021,SPRING,,,,OLC,,,,,300,2
BADM,,30963,Mgmt and Organizational Beh,174,125,28,4,10,2,3,1,0,0,0,0,7,0,3.83,"White, Judith B",2021,SPRING,,,,OLC,,,,,310,1
BADM,,57199,Mgmt and Organizational Beh,0,178,71,38,37,17,14,13,5,0,7,3,6,0,3.42,"Gill, Shahbaz",2021,SPRING,,,,ONL,,,,,310,OL
BADM,,31044,Leading Individuals and Teams,8,13,8,13,12,3,2,0,1,0,0,0,0,0,3.45,"Yates, Miriam",2021,SPRING,,,,LCD,,,,,311,A
BADM,,39261,Leading Individuals and Teams,6,6,15,9,12,4,1,0,0,0,0,0,0,0,3.43,"Yates, Miriam",2021,SPRING,,,,LCD,,,,,311,B
BADM,,31046,Designing and Managing Orgs,6,26,3,1,0,0,0,0,0,0,0,0,0,0,3.95,"Li, Ying",2021,SPRING,,,,LCD,,,,,312,A
BADM,,31048,Designing and Managing Orgs,1,11,12,6,2,1,2,1,3,0,0,0,2,0,3.23,"Love, E G",2021,SPRING,,,,LCD,,,,,312,B
BADM,,31050,Designing and Managing Orgs,8,7,6,7,12,4,0,0,0,0,0,0,0,0,3.45,"Kraatz, Matthew S",2021,SPRING,,,,LCD,,,,,312,C
BADM,,31071,Strategic Human Res Management,26,14,1,1,1,0,1,2,0,0,2,0,1,0,3.64,"Bruce, Joshua R",2021,SPRING,,,,ONL,,,,,313,A
BADM,,71701,Strategic Human Res Management,25,8,2,1,3,1,0,0,0,0,0,0,1,0,3.76,"Bruce, Joshua R",2021,SPRING,,,,ONL,,,,,313,B
BADM,,63687,Leading Negotiations,9,15,10,5,6,1,4,1,2,2,2,0,0,0,3.32,"Ward, Sarah",2021,SPRING,,,,ONL,,,,,314,A
BADM,,66499,Leading Negotiations,19,30,7,4,1,3,0,0,0,0,0,0,0,0,3.84,"White, Judith B",2021,SPRING,,,,ONL,,,,,314,B
BADM,,30958,Principles of Marketing,217,135,35,23,14,5,7,1,1,0,0,0,1,0,3.85,"Wolters, Mark E",2021,SPRING,,,,OLC,,,,,320,1
BADM,,55843,Principles of Marketing,145,128,42,29,28,8,8,5,0,1,0,0,1,0,3.74,"Wolters, Mark E",2021,SPRING,,,,ONL,,,,,320,OL
BADM,,40724,Marketing Research,0,30,8,2,0,0,0,0,0,0,0,0,0,0,3.9,"Kim, Myoung Hee",2021,SPRING,,,,ONL,,,,,322,A
BADM,,31038,Marketing Research,0,30,3,2,0,0,0,0,0,0,0,0,0,0,3.93,"Kim, Myoung Hee",2021,SPRING,,,,ONL,,,,,322,B
BADM,,31040,Marketing Research,0,31,5,1,0,2,0,0,0,0,0,0,0,0,3.87,"Kim, Myoung Hee",2021,SPRING,,,,ONL,,,,,322,C
BADM,,31053,Marketing Communications,0,17,0,0,28,0,0,3,0,0,0,0,0,0,3.29,"Shavitt, Sharon",2021,SPRING,,,,ONL,,,,,323,A
BADM,,31055,Marketing Communications,0,27,0,0,24,0,0,2,0,0,0,0,0,0,3.47,"Shavitt, Sharon",2021,SPRING,,,,ONL,,,,,323,B
BADM,,31059,Consumer Behavior,5,32,5,3,5,2,1,0,0,0,0,0,1,0,3.69,"Noel, Hayden N",2021,SPRING,,,,ONL,,,,,325,A
BADM,,31060,Consumer Behavior,13,25,2,3,0,0,0,0,0,0,0,0,0,0,3.94,"Koo, Minkyung",2021,SPRING,,,,ONL,,,,,325,B
BADM,,61562,Pricing Strategy,6,14,2,4,5,0,0,2,0,0,1,0,0,0,3.55,"Liu, Yunchuan",2021,SPRING,,,,ONL,,,,,326,A
BADM,,31073,Marketing to Business and Govt,12,15,2,2,1,0,0,0,0,0,0,0,0,0,3.91,"Noel, Hayden N",2021,SPRING,,,,ONL,,,,,327,A
BADM,,50310,New Product Development,1,36,3,4,0,1,0,0,0,0,0,0,0,0,3.89,"Sethi, Simrun S",2021,SPRING,,,,ONL,,,,,329,A
BADM,,71712,Brand Management,25,10,0,0,2,1,0,0,0,0,0,0,1,0,3.81,"Danienta, Nadia R",2021,SPRING,,,,ONL,,,,,330,A
BADM,,47943,Supply Chain Management Basics,0,6,5,6,3,4,0,1,0,0,0,0,0,0,3.36,"Scott, Nehemiah",2021,SPRING,,,,ONL,,,,,335,A
BADM,,60371,Ethical Dilemmas of Business,0,28,0,1,1,1,0,2,0,1,0,0,0,0,3.72,"Barbeau, Aimee",2021,SPRING,,,,ONL,,,,,340,A
BADM,,68609,Ethical Dilemmas of Business,0,36,0,1,2,0,0,1,0,0,0,0,0,0,3.88,"Barbeau, Aimee",2021,SPRING,,,,ONL,,,,,340,B
BADM,,71713,Ethical Dilemmas of Business,7,22,6,1,2,0,0,0,0,0,0,0,0,0,3.88,"Noonan, James R",2021,SPRING,,,,ONL,,,,,340,C
BADM,,71714,Ethical Dilemmas of Business,5,8,1,3,2,1,1,3,1,0,0,0,3,0,3.01,"Winter, Gretchen A",2021,SPRING,,,,ONL,,,,,340,D
